,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,polarity
102,110,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-17 01:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_707026906009980,"{u'paging': {u'cursors': {u'after': u'NTIzMTEzMDExMTY4MDY0', u'before': u'MTAyMDY0OTkxODU2OTc0NzA='}}, u'data': [{u'id': u'10206499185697470', u'name': u'Fa Cósmica'}, {u'id': u'10152305267917631', u'name': u'Omar Va'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10152662793517537', u'name': u'Catalina Figueroa Caro'}, {u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}], u'summary': {u'total_count': 6}}","La Revista MásDeco destacó Occhio Mobile, la exposición de arte cinético italiano que inauguramos junto a la Corporación Cultural de Las Condes.
Más info: http://bit.ly/1kGBriC

Recuerda que puedes visitarla en nuestro Espacio ArteAbierto
Apoquindo 3457, Las Condes.
Lunes a viernes 09:00 a 14:00 hrs.
ENTRADA LIBERADA",{u'count': 1},photo,,1
103,111,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-16 14:08:35,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_706768832702454,"{u'paging': {u'cursors': {u'after': u'MTAyMDMzODk5MzY4NTA1NzM=', u'before': u'MTAxNTI5NTIwNjMwMTQ3NTU='}}, u'data': [{u'id': u'10152952063014755', u'name': u'Marcela Vargas Fernández'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}], u'summary': {u'total_count': 2}}",Quedan pocos días para participar en el Premio Itaú Cuento Digital 2014,,photo,,0
104,112,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-12 01:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_704693802909957,"{u'paging': {u'cursors': {u'after': u'MTAyMDM2Njk4MDMxNTkwMzI=', u'before': u'NzYyMzQwMjMwNTY0NDAz'}}, u'data': [{u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10202156856697849', u'name': u'Anabella Ciana'}, {u'id': u'10205605506038925', u'name': u'Ma. Cecilia Muñoz Páez'}, {u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}, {u'id': u'210640959145896', u'name': u'Abraham Molina Rent A Car'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10204423304526303', u'name': u'Monica Palma Waldron Horsham'}, {u'id': u'10203669803159032', u'name': u'Lucía Navarro'}], u'summary': {u'total_count': 8}}","Fundación Itaú, el Museo Nacional de Bellas Artes y el Museo de Arte Contemporáneo se unieron para homenajear a la artista chilena Lily Garafulic en su centenario.

Te invitamos a recorrer las 3 exposiciones que inauguramos para este homenaje.",{u'count': 1},photo,,1
105,113,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-10 02:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_703609276351743,"{u'data': [], u'summary': {u'total_count': 0}}","¡Nos gusta compartir las buenas noticias!

Te invitamos a compartir este reconocimiento a la arquitectura chilena (y)

link a la noticia: http://www.cultura.gob.cl/actualidad/chile-obtiene-leon-de-plata-en-la-bienal-de-arquitectura-de-venecia/",,link,,1
106,114,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekF6TlRBeE5UQXpNREk1TVRnM09qRTBNREl6TWpZNU16az0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOekF6TWpZME5qWTVOekU1TlRNM09qRTBNREl5Tnprek5UVT0='}}, u'data': [{u'message': u'Fer Benavides 😊... Tamara Berenguer León', u'from': {u'name': u'Cami De La Maza Le\xf3n', u'id': u'10152764765222026'}, u'id': u'702194846493186_703264669719537'}, {u'message': u'Wow gracias Cami De La Maza León aunque ya lo habia visto y tenia entendido que era para mayores de 15 o algo así... inveatigare mas sobre eso para tenerlo en cuenta', u'from': {u'name': u'Fer Benavides', u'id': u'414054852136455'}, u'id': u'702194846493186_703289216383749'}, {u'message': u'Dice de 13 a 18... si es así tienes todo para participar ! ☺', u'from': {u'name': u'Cami De La Maza Le\xf3n', u'id': u'10152764765222026'}, u'id': u'702194846493186_703291663050171'}, {u'message': u'Cami De La Maza León Fer Benavides Estimadas, pueden revisar las bases aquí http://bit.ly/basescuentodigital Saludos ;)', u'from': {u'category': u'Non-Profit Organization', u'name': u'Fundaci\xf3n Ita\xfa Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}, u'id': u'702194846493186_703501503029187'}], u'summary': {u'total_count': 4, u'order': u'chronological'}}",2014-06-09 02:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_703263413052996,"{u'paging': {u'cursors': {u'after': u'MTAyMDMzODk5MzY4NTA1NzM=', u'before': u'MTAyMDIxNTY4NTY2OTc4NDk='}}, u'data': [{u'id': u'10202156856697849', u'name': u'Anabella Ciana'}, {u'id': u'10152803250918585', u'name': u'Javiera Carolina'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}], u'summary': {u'total_count': 4}}","CONCURSO

También hay una categoría Sub 18 para participar en el Premio #ItaúCuentoDigital 

Sube tu cuento a www.premioitau.org",,photo,,0
107,115,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-07 23:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_702704469775557,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0NDc3NjQ2MzA1MTM=', u'before': u'MTAyMDIxNTY4NTY2OTc4NDk='}}, u'data': [{u'id': u'10202156856697849', u'name': u'Anabella Ciana'}, {u'id': u'10153447764630513', u'name': u'Andrea Escu'}], u'summary': {u'total_count': 2}}","¿Tienes una historia que contar? Compártela con todos y Participa en el Premio #ItaúCuentoDigital www.premioitau.org

Cierre de la Convocatoria: 18 de junio

Bases del concurso aquí http://bit.ly/basescuentodigital",,photo,,1
108,116,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-07 16:05:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_702193426493328,"{u'paging': {u'cursors': {u'after': u'MTAyMDU2MjAyODc1NzY3MjY=', u'before': u'MTAyMDIxNTY4NTY2OTc4NDk='}}, u'data': [{u'id': u'10202156856697849', u'name': u'Anabella Ciana'}, {u'id': u'10152122085977635', u'name': u'Maria Ignacia Salazar Perea'}, {u'id': u'10207454992113543', u'name': u'David Salomon Molina Neira'}, {u'id': u'10152662793517537', u'name': u'Catalina Figueroa Caro'}, {u'id': u'10202122487658798', u'name': u'Hugo Andres Peralta'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10203669803159032', u'name': u'Lucía Navarro'}, {u'id': u'1225805660779650', u'name': u'Pablo Moreno Alvarez'}, {u'id': u'10205620287576726', u'name': u'Javiera Paz Bravo Latorre'}], u'summary': {u'total_count': 9}}","¡Tarde familiar en el museo!
 
Te invitamos a visitar Cuerpos Vitales. Obra gráfica, exposición que inauguramos el jueves pasado en el Museo Nacional de Bellas Artes. 
 
Descubre dibujos y grabados inéditos de la destacada artista chilena, Lily Garafulic, en el homenaje a su centenario.",{u'count': 1},photo,,1
109,117,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-05 22:37:04,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_701678013211536,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5MDQ0ODA3NzI2NDE=', u'before': u'MTAyMDM4MjM5Mjk5NzE4NDM='}}, u'data': [{u'id': u'10203823929971843', u'name': u'Mariela Gómez Pastene'}, {u'id': u'10204326262013807', u'name': u'Maria Bernadette Bredfeldt Levasier'}, {u'id': u'10153077971817719', u'name': u'Elizabeth Stevenson'}, {u'id': u'774911919262594', u'name': u'Concetta Guerrieri'}, {u'id': u'893119407379738', u'name': u'Eduardo Ochi'}, {u'id': u'656234374424440', u'name': u'Umberto Vitiello'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}, {u'id': u'10208077630756695', u'name': u'Jaime Uribe'}, {u'id': u'10206673229923241', u'name': u'Javiera Toledo'}, {u'id': u'10152662793517537', u'name': u'Catalina Figueroa Caro'}, {u'id': u'10206087596888669', u'name': u'Fabian Inostroza Vidal'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}], u'summary': {u'total_count': 15}}","Hasta el 27 de julio pueden visitar la exposición Occhio Mobile con pinturas, collages, videos, esculturas y otros objetos de destacados artistas del movimiento óptico y cinético italiano de los años '50 al '70.

Además podrán encontrar vestidos del diseñador italiano Fausto Sarli, considerado el zar de la moda en Roma, quien además vistió a divas del cine como Elizabeth Taylor y Monica Belluci.

Espacio ArteAbierto Fundación Itaú
Av. Apoquindo 3457, Las Condes.
Lunes a viernes 09:00 a 14:00 hrs. ENTRADA LIBERADA

Centro Cultural Las Condes
Av. Apoquindo 6570, Las Condes.
Martes a domingo 10:30 a 19:00 hrs.",{u'count': 1},photo,,1
110,118,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-04 15:30:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_700609846651686,"{u'paging': {u'cursors': {u'after': u'MTAyMDg0MjM5MDU0OTc5MzU=', u'before': u'MTAyMDIxNTY4NTY2OTc4NDk='}}, u'data': [{u'id': u'10202156856697849', u'name': u'Anabella Ciana'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10208423905497935', u'name': u'Gabriela Alejandro Guerrero'}], u'summary': {u'total_count': 3}}","Hace unos dίas inauguramos Durero, Maestro del Renacimiento en la Pinacoteca de Concepción.

Pueden visitarla hasta el 15 de julio en las salas 4 y 5 de la Pinacoteca de la Universidad de Concepción.",,photo,,1
111,119,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-03 20:05:57,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_700561486656522,"{u'paging': {u'cursors': {u'after': u'Njg0OTE0NTY0OTYwMDU0', u'before': u'Nzc0OTExOTE5MjYyNTk0'}}, u'data': [{u'id': u'774911919262594', u'name': u'Concetta Guerrieri'}, {u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}, {u'id': u'10208423905497935', u'name': u'Gabriela Alejandro Guerrero'}, {u'id': u'10202122487658798', u'name': u'Hugo Andres Peralta'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10152803250918585', u'name': u'Javiera Carolina'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}, {u'id': u'684914564960054', u'name': u'Filomena Cid'}], u'summary': {u'total_count': 8}}","Amigos! Aquí pueden revisar las fotos del montaje de ""Occhio Mobile: Lenguajes del Arte Cinético italiano, años 50 - 70"",  la nueva exposición que inauguramos hoy a las 19:30 hrs. junto a la Corporación Cultural de Las Condes.",{u'count': 2},photo,,1
112,120,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-03 20:00:42,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_700559889990015,"{u'paging': {u'cursors': {u'after': u'Nzc0OTExOTE5MjYyNTk0', u'before': u'Nzc0OTExOTE5MjYyNTk0'}}, u'data': [{u'id': u'774911919262594', u'name': u'Concetta Guerrieri'}], u'summary': {u'total_count': 1}}","Montaje exposición arte cinético en nuestro Espacio ArteAbierto
Av. Apoquindo 3457, Las Condes

Lunes a viernes 9:00 a 14:00 hrs.
ENTRADA LIBERADA",{u'count': 1},photo,,1
113,121,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-03 01:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_699662263413111,"{u'paging': {u'cursors': {u'after': u'MTAyMDg0MjM5MDU0OTc5MzU=', u'before': u'NzYyMzQwMjMwNTY0NDAz'}}, u'data': [{u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10202122487658798', u'name': u'Hugo Andres Peralta'}, {u'id': u'10208423905497935', u'name': u'Gabriela Alejandro Guerrero'}], u'summary': {u'total_count': 3}}","El libro de Lily Garafulic da inicio a la colección de Premios Nacionales de Confín Ediciones.

Recuerda que puedes ver algunos de los dibujos y grabados de esta destacada artista chilena en nuestro Espacio Suecia 26

Suecia N°26, Providencia
09:00 a 14:00 hrs.
ENTRADA LIBERADA
",,video,,1
114,122,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-02 02:54:17,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_699654223413915,"{u'paging': {u'cursors': {u'after': u'MTAyMDUzMTk0MjQxMjE5NTE=', u'before': u'NTIzMTEzMDExMTY4MDY0'}}, u'data': [{u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'891676470864482', u'name': u'Joselin Vergara Montenegro'}, {u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'10152803250918585', u'name': u'Javiera Carolina'}, {u'id': u'10202156856697849', u'name': u'Anabella Ciana'}, {u'id': u'893119407379738', u'name': u'Eduardo Ochi'}, {u'id': u'10205319424121951', u'name': u'Franco Enrique Ibaceta Díaz'}], u'summary': {u'total_count': 8}}","Quedan pocos días para que cierre la Convocatoria Premio #ItaúCuentoDigital

¿Cómo participar? Sube tu cuento en www.premioitau.org hasta el 18 de junio

Revisa las bases aquí http://bit.ly/basescuentodigital",{u'count': 4},photo,,0
115,123,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-30 13:55:57,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_698421790203825,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5MDQ0ODA3NzI2NDE=', u'before': u'MTAxNTMzNjQyNDM1NTQ0NzQ='}}, u'data': [{u'id': u'10153364243554474', u'name': u'Anne Kathrin Müller'}, {u'id': u'10202122487658798', u'name': u'Hugo Andres Peralta'}, {u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'10208423905497935', u'name': u'Gabriela Alejandro Guerrero'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}], u'summary': {u'total_count': 5}}",¡Amigos! aquí pueden encontrar algunas imágenes de la la exposición Imagen y Devoción. Arte religioso en las colecciones del MNBA que inauguramos ayer en el Centro Cultural Atacama de Copiapó junto al Museo Nacional de Bellas Artes - Santiago de Chile,,photo,,0
116,124,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-27 10:38:31,"{u'category': u'Society/Culture Website', u'name': u'Andalucia de museos y exposiciones', u'id': u'387217144664264'}",244331422279533_735052116547430,"{u'data': [], u'summary': {u'total_count': 0}}","Os dejo información que espero os interese.
La nueva web cultural .andaluciademuseos.es ha creado una sección donde poder exponer obras de arte:
¡¡TE HACEMOS UN HUECO!!
En esta sección de la web tenéis un espacio para mostrar vuestra producción artística.
Para conseguir ""un hueco"" solo hay que enviar un correo a esther@andaluciademuseos.es (asunto: ""Te hacemos un hueco"") con los siguientes datos:
- Fotografía de alta calidad de una obra.
- Nombre de la obra
- Técnica, tamaño y fecha de creación
- Unas líneas (máximo 5) sobre la obra
- Dirección de la web o blog
- Un breve CV artístico
Enviaremos un correo confirmando la recepción y aceptación.
Ya podéis disfrutar de la primera obra de esta sección: Apilar la sabiduría de AZ.
Os dejo información que espero os interese.
https://www.facebook.com/andaluciademuseos",,link,,1
117,125,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-25 19:37:20,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_696057303773607,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5MDQ0ODA3NzI2NDE=', u'before': u'MjQ0MzMxNDIyMjc5NTMz'}}, u'data': [{u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10202122487658798', u'name': u'Hugo Andres Peralta'}, {u'id': u'1012549028779767', u'name': u'Kenita Celedon'}, {u'id': u'10206365525435566', u'name': u'Rodolfo Eduardo Pinto Carvajal'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}], u'summary': {u'total_count': 5}}","¡Amigos recuerden que hoy se celebra el Día del Patrimonio Cultural!

¿Aún no saben qué visitar? Aquí pueden encontrar algunos recorridos: http://www.latercera.com/noticia/cultura/2014/05/1453-579412-9-conoce-los-mejores-recorridos-del-dia-del-patrimonio.shtml",,link,,1
