,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,Unnamed: 10,polarity
205,287,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGM0TWpVNE1qSXlNekEzT1RZNU9qRTBNREk0T0RFME1qYz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGM0TWpVNE1qSXlNekEzT1RZNU9qRTBNREk0T0RFME1qYz0='}}, u'data': [{u'message': u'Una labor social, que te hace grande .Dios te bendiga', u'from': {u'name': u'Gilda Vidal Gatica', u'id': u'452586291609945'}, u'id': u'477820992351692_478258222307969'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2014-06-15 01:56:27,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_477825262351265,"{u'paging': {u'cursors': {u'after': u'MTAxNTI4NDczNzY4NjM2MTg=', u'before': u'MTAyMDQ5ODk2NDkxNjAxODM='}}, u'data': [{u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10208267451824618', u'name': u'Cristina Maturana'}, {u'id': u'10152005453896673', u'name': u'Cami Garay Suarez'}, {u'id': u'865541746820693', u'name': u'Ricardo Espinoza'}, {u'id': u'10208080786077335', u'name': u'Fernanda Donoso Landeros'}, {u'id': u'10154455425740093', u'name': u'Alejandra Estay'}, {u'id': u'819274441430922', u'name': u'Ivan Francisco Alvarez'}, {u'id': u'10208276248525727', u'name': u'Sole Grandón Sanhueza'}, {u'id': u'10153277280034207', u'name': u'Felipe Alvarez Oliva'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10204803924039136', u'name': u'Narciso Verón'}, {u'id': u'10202409894921048', u'name': u'Diego Guerrero Toro'}, {u'id': u'10204644466487146', u'name': u'Parafina Almarza Riquelme'}, {u'id': u'709258149157497', u'name': u'Cecilia Sanhueza'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'10207215761456099', u'name': u'Vero Verito'}, {u'id': u'10205297855744540', u'name': u'Ami Neuling Barreau'}, {u'id': u'10204917110347176', u'name': u'Camila Mesina Valdes'}, {u'id': u'1046731532058325', u'name': u'Yonathan Martinez Schwalm'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10152847376863618', u'name': u'Marcela Gebrie Sanhueza'}], u'summary': {u'total_count': 22}}",Celebramos la pascua de resurrección con los niños del campamento Manuel Bustos en Viña del Mar.,{u'count': 2},photo,,,1
206,289,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGMxTkRReE1URTVNalUyTXpRMk9qRTBNREl6TnpVd05EYz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGMxTkRNME9URTVNalUyT1RZMk9qRTBNREl6TnpNNU5EZz0='}}, u'data': [{u'message': u'Estuvo ratoneado!', u'from': {u'name': u'Macarena Cabello Ibaseta', u'id': u'10152829935942801'}, u'id': u'475425495924575_475434919256966'}, {u'message': u'Ratoneado pero bien recibidos con fogata y canciones bajo el puente! =D', u'from': {u'name': u'Alexandro Cea', u'id': u'10204130790723877'}, u'id': u'475425495924575_475441119256346'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2014-06-10 03:59:13,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_475425825924542,"{u'paging': {u'cursors': {u'after': u'MTQ1NTc1NTY3MTM0OTI4MA==', u'before': u'MTAyMDU4ODE1MDE4NTEwOTM='}}, u'data': [{u'id': u'10205881501851093', u'name': u'Nico Rojas'}, {u'id': u'10152442062907815', u'name': u'Camila Lazo Chacana'}, {u'id': u'545114035666310', u'name': u'Iris Espinoza'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10155029357660584', u'name': u'Ori Almonacid Fernández'}, {u'id': u'10152739396303458', u'name': u'Enriqueta Bierwirth'}, {u'id': u'10204892458569267', u'name': u'Claudia Zamora Saavedra'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10152909095620850', u'name': u'Alejandra Villar'}, {u'id': u'10153069423833689', u'name': u'Gabriela Valle'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10202551214141911', u'name': u'Nacho Rojas Brahm'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10207649870268165', u'name': u'Virginia Roswitha Rojas Hube'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10204418108867729', u'name': u'Daniela Ljubetic Vacarezza'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}], u'summary': {u'total_count': 19}}",Excelente noche! Graaan equipo!!! Graciaaas por todo!! Estan todos invitados a participar :) besitos y que tengan buena semana.,{u'count': 1},photo,,,1
207,290,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGMxTVRrM05qRTFPVFEzTXpZek9qRTBNREl6TlRFMk5qVT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGMxTVRnMk5qazVNamd4TnpnNE9qRTBNREl6TkRrNE1EUT0='}}, u'data': [{u'message': u'Hola! Me vine a vivir a viña hace poco y quiero participar de noche digna, me pueden dar info porfa! Saludos', u'from': {u'name': u'Mauricio Villalobos Pastorini', u'id': u'10206930742763010'}, u'id': u'474759979324460_475186699281788'}, {u'message': u'Mauricio hoy a las 19:30 se juntaran en la parroquia de Viña se entra por eñ costado de esta', u'from': {u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desaf\xedo Levantemos Chile V Regi\xf3n', u'id': u'279017415565385'}, u'id': u'474759979324460_475197615947363'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2014-06-09 02:34:11,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_474759979324460,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDQxMzA3OTA3MjM4Nzc='}}, u'data': [{u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10201379723529122', u'name': u'Javiera Constanza Romero'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10155029357660584', u'name': u'Ori Almonacid Fernández'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 6}}","Como cada lunes los esperamos MAÑANA a las 19.30 hrs. en la parroquia de Viña para una nueva NOCHE DIGNA y compartir con nuestros amigos en situación de calle junto a un plato de comida.

Los esperamos!!",,status,,,1
208,291,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGMwT0RFNE1ERTFPVGcxTXpJek9qRTBNREl5T1RJME1qYz0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORGMwTnpZNU1USXlOalUyT0RjNU9qRTBNREl5T0RNeU9Eaz0='}}, u'data': [{u'message': u'Especialmente a Matias Carabelli por el constante apoyo! Un abrazo hermano!', u'from': {u'name': u'Alexandro Cea', u'id': u'10204130790723877'}, u'id': u'474752232658568_474769122656879'}, {u'message': u'te cortaste el pelo!', u'from': {u'name': u'Mariana Lindh', u'id': u'10154110527168066'}, u'id': u'474752232658568_474818015985323'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2014-06-09 02:13:52,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_474752245991900,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ5ODk2NDkxNjAxODM=', u'before': u'MTcxMjE5MjE5MjMzNzIxMQ=='}}, u'data': [{u'id': u'1712192192337211', u'name': u'Sandra Concha Espinoza'}, {u'id': u'10207097654654776', u'name': u'Erwin Moya Sandoval'}, {u'id': u'10207649870268165', u'name': u'Virginia Roswitha Rojas Hube'}, {u'id': u'10204959732013852', u'name': u'Myriam Agueda Carrasco Muñoz'}, {u'id': u'736354219826493', u'name': u'Pamelituu Reiter'}, {u'id': u'10153638244699563', u'name': u'Camilo Sáez'}, {u'id': u'10153923836931552', u'name': u'Gonzalo Lavin'}, {u'id': u'10206181656282965', u'name': u'Mario Creanor Cea Moreira'}, {u'id': u'10207373610409959', u'name': u'Fabiola Inzunza Navarro'}, {u'id': u'10204892458569267', u'name': u'Claudia Zamora Saavedra'}, {u'id': u'10152905399764642', u'name': u'Pablo Goyheneche'}, {u'id': u'10203862479335667', u'name': u'Christian Paredes Letelier'}, {u'id': u'10205297838630351', u'name': u'Francisco Petrocelli'}, {u'id': u'627927323997252', u'name': u'Karen Bustamante'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10207701327035197', u'name': u'Juan Pablo Caneo Chavarria'}, {u'id': u'10202551214141911', u'name': u'Nacho Rojas Brahm'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10205329044167473', u'name': u'Sebastián Mauricio Muñoz Reyes'}, {u'id': u'10208836438447423', u'name': u'Pierre Folatre'}, {u'id': u'10204569740341087', u'name': u'Boris Javier Mendez Muñoz'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'10152701848471775', u'name': u'Cata Ibañez'}, {u'id': u'10203784168506356', u'name': u'Daniela Carreño'}, {u'id': u'10152425348481905', u'name': u'María Pía Céspedes'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'10206267302054210', u'name': u'Romina Beltrán Ampuero'}, {u'id': u'10152814981499725', u'name': u'Pilar Pantoja'}, {u'id': u'10204638680429046', u'name': u'Felipe Blest Silva'}, {u'id': u'10208464629472417', u'name': u'Sebastian Ignacio Astudillo Rivera'}, {u'id': u'10205737912744101', u'name': u'Natalia Aguilar Bravo'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10203821333193984', u'name': u'Gabriela Paz Justiniano'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}], u'summary': {u'total_count': 35}}",Hoy entregamos una camionetada de leche para los niños de los cerros afectados por el incendio de Valparaiso. ¡Agradecemos a todos los Desafiados que lo hacen posible!,,photo,,,0
209,294,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-06-02 19:13:15,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_471835736283551,"{u'paging': {u'cursors': {u'after': u'MTAyMDQzOTI2MTI2NzA4MTE=', u'before': u'MTAyMDQ5NTk3MzIwMTM4NTI='}}, u'data': [{u'id': u'10204959732013852', u'name': u'Myriam Agueda Carrasco Muñoz'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}], u'summary': {u'total_count': 2}}",Hola a todos! hoy lunes 2 de Junio NO habrá noche digna! los esperamos la próxima semana para que salgamos a compartir con las personas. Un abrazo y tengan buena semana :),,status,,,1
210,295,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORFk0T0RneE9EVTJOVGM0T1RNNU9qRXpPRGM0T1RJPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORFk0T0RneE9EVTJOVGM0T1RNNU9qRXpPRGM0T1RJPQ=='}}, u'data': [{u'message': u'la mejooooor <3', u'from': {u'name': u'Mariana Lindh', u'id': u'10154110527168066'}, u'id': u'468879579912500_468881856578939'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2014-05-27 04:25:59,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_468879589912499,"{u'paging': {u'cursors': {u'after': u'MTAxNTQxMTA1MjcxNjgwNjY=', u'before': u'MzQ3MzQ0NTE4Nzg2NjMw'}}, u'data': [{u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10204959732013852', u'name': u'Myriam Agueda Carrasco Muñoz'}, {u'id': u'10204418108867729', u'name': u'Daniela Ljubetic Vacarezza'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10202551214141911', u'name': u'Nacho Rojas Brahm'}, {u'id': u'10205306821969015', u'name': u'Maria Luisa Dominguez F'}, {u'id': u'10152739396303458', u'name': u'Enriqueta Bierwirth'}, {u'id': u'490333494428999', u'name': u'Marianela Paredes'}, {u'id': u'10205109589962619', u'name': u'Karen Mylene Contreras Peralta'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10152745480593744', u'name': u'Esteban Ojeda Agüero'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}], u'summary': {u'total_count': 14}}",Buenisimo equipo de voluntarios! Hoy tuvimos una excelente noche compartiendo con las personas en situación de calle. Gracias a quienes participaron!! Todos lo que quieran unirse son mas que bienvenidos!,{u'count': 1},photo,,,1
211,297,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-20 04:01:57,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_465244156942709,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MzQ3MzQ0NTE4Nzg2NjMw'}}, u'data': [{u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'10152963048885502', u'name': u'Macarena Ignacia Argaluza Guerrero'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'486131621559249', u'name': u'M Isabel Cuevas'}, {u'id': u'10152990146269235', u'name': u'Eugenio Lucero Moya'}, {u'id': u'10205547835039052', u'name': u'Xaviera Paz Arriaza Barril'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 9}}",Y terminamos una excelente noche digna. Muy buen equipo de voluntarios. Gracias por su compromiso con las personas que nos esperan todos los lunes. Los invitamos a participar todos los lunes a las 19:30 hrs. En la parroquia de viña.,,photo,,,1
212,298,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-19 02:16:13,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_464772023656589,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDQ5NTk3MzIwMTM4NTI='}}, u'data': [{u'id': u'10204959732013852', u'name': u'Myriam Agueda Carrasco Muñoz'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'10152829935942801', u'name': u'Macarena Cabello Ibaseta'}, {u'id': u'10202551214141911', u'name': u'Nacho Rojas Brahm'}, {u'id': u'10152739396303458', u'name': u'Enriqueta Bierwirth'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 7}}","Mañana 19.30 hrs en la parroquia de Viña para otra NOCHE DIGNA y así compartir con nuestros amigos!

Los esperamos!! :)",{u'count': 2},status,,,1
213,302,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-12 21:43:34,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_462042230596235,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDI1NTEyMTQxNDE5MTE='}}, u'data': [{u'id': u'10202551214141911', u'name': u'Nacho Rojas Brahm'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10152986210208527', u'name': u'Valentina Fisher'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 4}}","CUMPLIMOS CON CHILE!
Soluciones definitivas para los EMPRENDEDORES! 
Te invitamos mañana martes 13, a la primera entrega de herramientas de trabajo para 50 emprendedores de Valparaíso, junto a la inauguración de dos casas definitivas completamente equipadas.",{u'count': 1},photo,,,1
214,303,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-12 03:06:49,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_461627833971008,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAxNTI3MzkzOTYzMDM0NTg='}}, u'data': [{u'id': u'10152739396303458', u'name': u'Enriqueta Bierwirth'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10152990146269235', u'name': u'Eugenio Lucero Moya'}, {u'id': u'10152847376863618', u'name': u'Marcela Gebrie Sanhueza'}, {u'id': u'10152745480593744', u'name': u'Esteban Ojeda Agüero'}, {u'id': u'1455755671349280', u'name': u'Valentina Cabrera'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 9}}","MAÑANA!!

Como cada lunes nos volvemos a reunir a las 19.30 hrs en la parroquia de Viña para otra NOCHE DIGNA y compartir con nuestros amigos en situación de calle Ojalá puedan asistir y lleven harto ánimo y motivación! Además vayan abrigados pues se acerca el invierno y se pone cada vez más helado.

Los esperamos!!",{u'count': 1},status,,,1
215,304,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORFl4TmpJeE5EWXpPVGN4TmpRMU9qRXpOakkyTURRPQ==', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZORFl4TmpFd05EY3dOak01TkRFeE9qRXpOakkxTkRrPQ=='}}, u'data': [{u'message': u'mi amiga...sacò el <3 de su mami Cecilia Sanhueza!!!!! Buen trabajo mi TUR!!!!!', u'from': {u'name': u'Widdad Nazal Hermosilla', u'id': u'10153059513804952'}, u'id': u'461606153973176_461610470639411'}, {u'message': u'Muy  orgulloso de tí  querida Marisol !!!!', u'from': {u'name': u'Jaime Romero', u'id': u'10206102489375680'}, u'id': u'461606153973176_461616667305458'}, {u'message': u'Orgullosa de tí Marceeeee. Te quiero mucho!!!!!!  Siempre adelante!!!!!!!
Besitos!!!!!!!', u'from': {u'name': u'Cecilia Sanhueza', u'id': u'709258149157497'}, u'id': u'461606153973176_461621220638336'}, {u'message': u'Gracias ,)', u'from': {u'name': u'Marcela Gebrie Sanhueza', u'id': u'10152847376863618'}, u'id': u'461606153973176_461621463971645'}], u'summary': {u'total_count': 4, u'order': u'chronological'}}",2014-05-12 01:46:23,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_461607457306379,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDg2MzU3Mzg1MTA2NTY='}}, u'data': [{u'id': u'10208635738510656', u'name': u'Karina Insaurralde'}, {u'id': u'962272227188969', u'name': u'Balladares Vega'}, {u'id': u'10204284398977090', u'name': u'Natalia Francisca'}, {u'id': u'10205318918114080', u'name': u'Alme Valdivia Romero'}, {u'id': u'10205573567480509', u'name': u'Ignacio Sebastián Pérez Maturana'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10204392612670811', u'name': u'Camila Alejandra Leger Correa'}, {u'id': u'10204725083988288', u'name': u'David Abdalla Hirmas Mercado'}, {u'id': u'10206102489375680', u'name': u'Jaime Romero'}, {u'id': u'486131621559249', u'name': u'M Isabel Cuevas'}, {u'id': u'10206476245367644', u'name': u'Marcelo Mendez Fuentes'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'10152853499783269', u'name': u'Hans Nordheimer'}, {u'id': u'10208710843313230', u'name': u'María Antonieta Jaque Gebrie'}, {u'id': u'10205132921154221', u'name': u'Marisol Romero Balladares'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 18}}","Pascua de Resurrección en el Campamento Manuel Bustos.

[El Mercurio de Valparaíso]",{u'count': 1},photo,,,1
216,306,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-05-09 01:38:56,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_460276260772832,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ5NTk3MzIwMTM4NTI=', u'before': u'MTAxNTI2MDE0NDA2MTExNjA='}}, u'data': [{u'id': u'10152601440611160', u'name': u'Romi Borzutzky Wainer'}, {u'id': u'10153581647914263', u'name': u'Jessica Vergara Arancibia'}, {u'id': u'347344518786630', u'name': u'Paola Miño'}, {u'id': u'847818548588259', u'name': u'Ximena Del Pilar Vergara'}, {u'id': u'10207649870268165', u'name': u'Virginia Roswitha Rojas Hube'}, {u'id': u'10208307849351614', u'name': u'Fernanda Quintana Santibañez'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'736354219826493', u'name': u'Pamelituu Reiter'}, {u'id': u'1712192192337211', u'name': u'Sandra Concha Espinoza'}, {u'id': u'10204959732013852', u'name': u'Myriam Agueda Carrasco Muñoz'}], u'summary': {u'total_count': 10}}","El fin de semana estuvimos en los cerros colaborando en la construcción de viviendas de emergencia entregadas sin armar por el gobierno, a la vez que recorrimos las poblaciones validando casos de emprendedores que perdieron todo en el incendio para entregarles solución definitiva y permitirles recuperar su fuente de trabajo y capacidad productiva.

Agradecemos a DAE PUCV, por facilitarnos herramientas y buses; a AIEP Santiago por enviar voluntarios a colaborar con nosotros y al CEE de Ingeniería en Construcción PUCV por colaborar con sus conocimientos técnicos en construcción.",,photo,,,0
